timestamp,metric_name,value
2025-03-06T15:37:56.671789,prompt_construction_time_ms,1.8811225891113281
2025-03-06T15:38:01.842579,response_time_ms,5172.673940658569
2025-03-06T15:38:01.842674,response_tokens,79
2025-03-06T15:38:02.029147,memory_update_time_ms,51.180124282836914
2025-03-06T15:38:02.029216,field_energy,78732.46734506753
2025-03-06T15:38:02.029350,field_entropy,-62567.8854338821
2025-03-06T15:38:02.029402,field_message_importance,3.194994546256509
2025-03-06T15:38:02.030985,context_message_count,7
2025-03-06T15:38:02.031043,context_retrieval_time_ms,1.4808177947998047
2025-03-06T15:38:02.031121,prompt_construction_time_ms,1.6407966613769531
2025-03-06T15:38:14.718891,response_time_ms,12689.220666885376
2025-03-06T15:38:14.719169,response_tokens,166
2025-03-06T15:38:14.922366,memory_update_time_ms,53.28798294067383
2025-03-06T15:38:14.922443,field_energy,78691.45497703463
2025-03-06T15:38:14.922573,field_entropy,-62510.60131263583
2025-03-06T15:38:14.922624,field_message_importance,3.1958513698762427
2025-03-06T15:38:14.924344,context_message_count,7
2025-03-06T15:38:14.924411,context_retrieval_time_ms,1.583099365234375
2025-03-06T15:38:14.924471,prompt_construction_time_ms,1.7600059509277344
2025-03-06T15:38:19.212633,response_time_ms,4289.669036865234
2025-03-06T15:38:19.212918,response_tokens,66
